 7.04416E-03  7.04416E-03          NaN          NaN          NaN          NaN
 7.04416E-03  4.03775E-02          NaN          NaN          NaN          NaN
 7.04416E-03  7.37108E-02          NaN          NaN          NaN          NaN
 7.04416E-03  1.07044E-01          NaN          NaN          NaN          NaN
 7.04416E-03  1.40377E-01          NaN          NaN          NaN          NaN
 7.04416E-03  1.73711E-01          NaN          NaN          NaN          NaN
 7.04416E-03  2.07044E-01          NaN          NaN          NaN          NaN
 7.04416E-03  2.40377E-01          NaN          NaN          NaN          NaN
 7.04416E-03  2.73711E-01          NaN          NaN          NaN          NaN
 7.04416E-03  3.07044E-01          NaN          NaN          NaN          NaN
 7.04416E-03  3.40377E-01          NaN          NaN          NaN          NaN
 7.04416E-03  3.73711E-01          NaN          NaN          NaN          NaN
 7.04416E-03  4.07044E-01          NaN          NaN          NaN          NaN
 7.04416E-03  4.40377E-01          NaN          NaN          NaN          NaN
 7.04416E-03  4.73711E-01          NaN          NaN          NaN          NaN
 7.04416E-03  5.07044E-01          NaN          NaN          NaN          NaN
 7.04416E-03  5.40377E-01          NaN          NaN          NaN          NaN
 7.04416E-03  5.73711E-01          NaN          NaN          NaN          NaN
 7.04416E-03  6.07044E-01          NaN          NaN          NaN          NaN
 7.04416E-03  6.40377E-01          NaN          NaN          NaN          NaN
 7.04416E-03  6.73711E-01          NaN          NaN          NaN          NaN
 7.04416E-03  7.07044E-01          NaN          NaN          NaN          NaN
 7.04416E-03  7.40377E-01          NaN          NaN          NaN          NaN
 7.04416E-03  7.73711E-01          NaN          NaN          NaN          NaN
 7.04416E-03  8.07044E-01          NaN          NaN          NaN          NaN
 7.04416E-03  8.40377E-01          NaN          NaN          NaN          NaN
 7.04416E-03  8.73711E-01          NaN          NaN          NaN          NaN
 7.04416E-03  9.07044E-01          NaN          NaN          NaN          NaN
 7.04416E-03  9.40377E-01          NaN          NaN          NaN          NaN
 7.04416E-03  9.73711E-01          NaN          NaN          NaN          NaN
 4.03775E-02  7.04416E-03          NaN          NaN          NaN          NaN
 4.03775E-02  4.03775E-02          NaN          NaN          NaN          NaN
 4.03775E-02  7.37108E-02          NaN          NaN          NaN          NaN
 4.03775E-02  1.07044E-01          NaN          NaN          NaN          NaN
 4.03775E-02  1.40377E-01          NaN          NaN          NaN          NaN
 4.03775E-02  1.73711E-01          NaN          NaN          NaN          NaN
 4.03775E-02  2.07044E-01          NaN          NaN          NaN          NaN
 4.03775E-02  2.40377E-01          NaN          NaN          NaN          NaN
 4.03775E-02  2.73711E-01          NaN          NaN          NaN          NaN
 4.03775E-02  3.07044E-01          NaN          NaN          NaN          NaN
 4.03775E-02  3.40377E-01          NaN          NaN          NaN          NaN
 4.03775E-02  3.73711E-01          NaN          NaN          NaN          NaN
 4.03775E-02  4.07044E-01          NaN          NaN          NaN          NaN
 4.03775E-02  4.40377E-01          NaN          NaN          NaN          NaN
 4.03775E-02  4.73711E-01          NaN          NaN          NaN          NaN
 4.03775E-02  5.07044E-01          NaN          NaN          NaN          NaN
 4.03775E-02  5.40377E-01          NaN          NaN          NaN          NaN
 4.03775E-02  5.73711E-01          NaN          NaN          NaN          NaN
 4.03775E-02  6.07044E-01          NaN          NaN          NaN          NaN
 4.03775E-02  6.40377E-01          NaN          NaN          NaN          NaN
 4.03775E-02  6.73711E-01          NaN          NaN          NaN          NaN
 4.03775E-02  7.07044E-01          NaN          NaN          NaN          NaN
 4.03775E-02  7.40377E-01          NaN          NaN          NaN          NaN
 4.03775E-02  7.73711E-01          NaN          NaN          NaN          NaN
 4.03775E-02  8.07044E-01          NaN          NaN          NaN          NaN
 4.03775E-02  8.40377E-01          NaN          NaN          NaN          NaN
 4.03775E-02  8.73711E-01          NaN          NaN          NaN          NaN
 4.03775E-02  9.07044E-01          NaN          NaN          NaN          NaN
 4.03775E-02  9.40377E-01          NaN          NaN          NaN          NaN
 4.03775E-02  9.73711E-01          NaN          NaN          NaN          NaN
 7.37108E-02  7.04416E-03          NaN          NaN          NaN          NaN
 7.37108E-02  4.03775E-02          NaN          NaN          NaN          NaN
 7.37108E-02  7.37108E-02          NaN          NaN          NaN          NaN
 7.37108E-02  1.07044E-01          NaN          NaN          NaN          NaN
 7.37108E-02  1.40377E-01          NaN          NaN          NaN          NaN
 7.37108E-02  1.73711E-01          NaN          NaN          NaN          NaN
 7.37108E-02  2.07044E-01          NaN          NaN          NaN          NaN
 7.37108E-02  2.40377E-01          NaN          NaN          NaN          NaN
 7.37108E-02  2.73711E-01          NaN          NaN          NaN          NaN
 7.37108E-02  3.07044E-01          NaN          NaN          NaN          NaN
 7.37108E-02  3.40377E-01          NaN          NaN          NaN          NaN
 7.37108E-02  3.73711E-01          NaN          NaN          NaN          NaN
 7.37108E-02  4.07044E-01          NaN          NaN          NaN          NaN
 7.37108E-02  4.40377E-01          NaN          NaN          NaN          NaN
 7.37108E-02  4.73711E-01          NaN          NaN          NaN          NaN
 7.37108E-02  5.07044E-01          NaN          NaN          NaN          NaN
 7.37108E-02  5.40377E-01          NaN          NaN          NaN          NaN
 7.37108E-02  5.73711E-01          NaN          NaN          NaN          NaN
