 7.04416E-03  7.04416E-03  2.84317E-01  1.00000E+00  1.00000E+00  6.00558E-05
 7.04416E-03  4.03775E-02  2.19410E-01  1.00000E+00  1.00000E+00  6.00558E-05
 7.04416E-03  7.37108E-02  1.61928E-01  1.00000E+00  1.00000E+00  6.00558E-05
 7.04416E-03  1.07044E-01  1.14281E-01  1.00000E+00  1.00000E+00  6.00558E-05
 7.04416E-03  1.40377E-01  7.71134E-02  1.00000E+00  1.00000E+00  6.00558E-05
 7.04416E-03  1.73711E-01  4.97480E-02  1.00000E+00  1.00000E+00  6.00558E-05
 7.04416E-03  2.07044E-01  3.07359E-02  1.00000E+00  1.00000E+00  6.00558E-05
 7.04416E-03  2.40377E-01  1.81302E-02  1.00000E+00  1.00000E+00  6.00558E-05
 7.04416E-03  2.73711E-01  9.94934E-03  1.00000E+00  1.00000E+00  6.00558E-05
 7.04416E-03  3.07044E-01  5.32946E-03  1.00000E+00  1.00000E+00  6.00558E-05
 7.04416E-03  3.40377E-01  4.63504E-03  1.00000E+00  1.00000E+00  6.00558E-05
 7.04416E-03  3.73711E-01  7.92200E-03  1.00000E+00  1.00000E+00  6.00558E-05
 7.04416E-03  4.07044E-01  1.47409E-02  1.00000E+00  1.00000E+00  6.00558E-05
 7.04416E-03  4.40377E-01  2.55487E-02  1.00000E+00  1.00000E+00  6.00558E-05
 7.04416E-03  4.73711E-01  4.20391E-02  1.00000E+00  1.00000E+00  6.00558E-05
 7.04416E-03  5.07044E-01  6.62062E-02  1.00000E+00  1.00000E+00  6.00558E-05
 7.04416E-03  5.40377E-01  9.97141E-02  1.00000E+00  1.00000E+00  6.00558E-05
 7.04416E-03  5.73711E-01  1.43589E-01  1.00000E+00  1.00000E+00  6.00558E-05
 7.04416E-03  6.07044E-01  1.97722E-01  1.00000E+00  1.00000E+00  6.00558E-05
 7.04416E-03  6.40377E-01  2.60365E-01  1.00000E+00  1.00000E+00  6.00558E-05
 7.04416E-03  6.73711E-01  3.27890E-01  1.00000E+00  1.00000E+00  6.00558E-05
 7.04416E-03  7.07044E-01  3.94922E-01  1.00000E+00  1.00000E+00  6.00558E-05
