 7.04416E-03  7.04416E-03  6.00569E-05  1.00000E+00  1.00000E+00  6.00569E-05
 7.04416E-03  4.03775E-02  1.13335E-04  1.00000E+00  1.00000E+00  6.00569E-05
 7.04416E-03  7.37108E-02  2.04579E-04  1.00000E+00  1.00000E+00  6.00569E-05
 7.04416E-03  1.07044E-01  3.53229E-04  1.00000E+00  1.00000E+00  6.00569E-05
 7.04416E-03  1.40377E-01  5.83377E-04  1.00000E+00  1.00000E+00  6.00569E-05
 7.04416E-03  1.73711E-01  9.21598E-04  1.00000E+00  1.00000E+00  6.00569E-05
 7.04416E-03  2.07044E-01  1.39262E-03  1.00000E+00  1.00000E+00  6.00569E-05
 7.04416E-03  2.40377E-01  2.01289E-03  1.00000E+00  1.00000E+00  6.00569E-05
 7.04416E-03  2.73711E-01  2.78295E-03  1.00000E+00  1.00000E+00  6.00569E-05
 7.04416E-03  3.07044E-01  3.68035E-03  1.00000E+00  1.00000E+00  6.00569E-05
 7.04416E-03  3.40377E-01  4.65555E-03  1.00000E+00  1.00000E+00  6.00569E-05
 7.04416E-03  3.73711E-01  5.63314E-03  1.00000E+00  1.00000E+00  6.00569E-05
 7.04416E-03  4.07044E-01  6.51971E-03  1.00000E+00  1.00000E+00  6.00569E-05
 7.04416E-03  4.40377E-01  7.21779E-03  1.00000E+00  1.00000E+00  6.00569E-05
 7.04416E-03  4.73711E-01  7.64326E-03  1.00000E+00  1.00000E+00  6.00569E-05
 7.04416E-03  5.07044E-01  7.74195E-03  1.00000E+00  1.00000E+00  6.00569E-05
 7.04416E-03  5.40377E-01  7.50102E-03  1.00000E+00  1.00000E+00  6.00569E-05
 7.04416E-03  5.73711E-01  6.95166E-03  1.00000E+00  1.00000E+00  6.00569E-05
 7.04416E-03  6.07044E-01  6.16247E-03  1.00000E+00  1.00000E+00  6.00569E-05
 7.04416E-03  6.40377E-01  5.22539E-03  1.00000E+00  1.00000E+00  6.00569E-05
 7.04416E-03  6.73711E-01  4.23819E-03  1.00000E+00  1.00000E+00  6.00569E-05
 7.04416E-03  7.07044E-01  3.28807E-03  1.00000E+00  1.00000E+00  6.00569E-05
 7.04416E-03  7.40377E-01  2.44005E-03  1.00000E+00  1.00000E+00  6.00569E-05
 7.04416E-03  7.73711E-01  1.73203E-03  1.00000E+00  1.00000E+00  6.00569E-05
 7.04416E-03  8.07044E-01  1.17601E-03  1.00000E+00  1.00000E+00  6.00569E-05
 7.04416E-03  8.40377E-01  7.63768E-04  1.00000E+00  1.00000E+00  6.00569E-05
 7.04416E-03  8.73711E-01  4.74473E-04  1.00000E+00  1.00000E+00  6.00569E-05
 7.04416E-03  9.07044E-01  2.81942E-04  1.00000E+00  1.00000E+00  6.00569E-05
 7.04416E-03  9.40377E-01  1.60253E-04  1.00000E+00  1.00000E+00  6.00569E-05
 7.04416E-03  9.73711E-01  8.71266E-05  1.00000E+00  1.00000E+00  6.00569E-05
 4.03775E-02  7.04416E-03  1.13335E-04  1.00000E+00  1.00000E+00  6.00569E-05
 4.03775E-02  4.03775E-02  2.13876E-04  1.00000E+00  1.00000E+00  6.00569E-05
